rank,rank_last_week,weeks_on_list,primary_isbn13,publisher,description,title,author,book_image,amazon_product_url,week,nyt_list
1,0,1,9781524701451,Random House,Two photophobes venture into the wide world.,DAN AND PHIL GO OUTSIDE,DAN HOWELL AND PHIL LESTER,https://storage.googleapis.com/du-prd/books/images/9781524701451.jpg,https://www.amazon.com/Dan-Phil-Go-Outside-Howell/dp/1524701459?tag=NYTBSREV-20,2016-11-20,Young Adult Hardcover
1,0,1,9780316225953,"Little, Brown","The detective Harry Bosch helps a small police department track a serial rapist, while as a P.I. he aids a billionaire in search of a possible heir.",THE WRONG SIDE OF GOODBYE,MICHAEL CONNELLY,https://storage.googleapis.com/du-prd/books/images/9780316225953.jpg,https://www.amazon.com/Wrong-Goodbye-Harry-Bosch-Novel-ebook/dp/B01BU1ITMI?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
2,0,1,9781524718725,Delacorte,A photographic account of a pop star's life after the band that made his name.,ZAYN,ZAYN,https://storage.googleapis.com/du-prd/books/images/9781524718725.jpg,https://www.amazon.com/Zayn/dp/1524718726?tag=NYTBSREV-20,2016-11-20,Young Adult Hardcover
3,0,1,9780553496680,Delacorte,"The story of a girl, a boy, budding love and the universe.",THE SUN IS ALSO A STAR,NICOLA YOON,https://storage.googleapis.com/du-prd/books/images/9780553496680.jpg,https://www.amazon.com/Sun-Also-Star-Nicola-Yoon/dp/0553496689?tag=NYTBSREV-20,2016-11-20,Young Adult Hardcover
4,0,1,9781101883860,Delacorte,The war looms large over a fashionable Frenchwoman.,THE AWARD,DANIELLE STEEL,https://storage.googleapis.com/du-prd/books/images/9781101883860.jpg,https://www.amazon.com/Award-Novel-Danielle-Steel-ebook/dp/B01BJSRSF6?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
9,0,1,9780451488015,Berkley,An ancient order of angels convenes to determine a territory's fate.,ARCHANGEL'S HEART,NALINI SINGH,https://storage.googleapis.com/du-prd/books/images/9780451488008.jpg,https://www.amazon.com/Archangels-Heart-Guild-Hunter-Novel/dp/0451488008?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
11,0,1,9781250121011,St. Martin’s,"What cracks exist in an ""it couple's"" relationship?",BEHIND CLOSED DOORS,B A PARIS,https://storage.googleapis.com/du-prd/books/images/9781250121004.jpg,http://www.amazon.com/Behind-Closed-Doors-intriguing-psychological/dp/1250121000?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
12,0,1,9781942834205,BAAE,A woman's resistance to a Southern Lothario erodes.,SAY YOU WANT ME,CORINNE MICHAELS,https://storage.googleapis.com/du-prd/books/images/9781942834205.jpg,https://www.amazon.com/Say-You-Want-Corinne-Michaels-ebook/dp/B01M8OXKPP?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
14,0,1,9781250105103,Morrow/HarperCollins,A disappearance devastates a web of lives.,THE LOST GIRLS,ALLISON BRENNAN,https://storage.googleapis.com/du-prd/books/images/9781250105103.jpg,https://www.amazon.com/Lost-Girls-Novel-Kincaid-Novels-ebook/dp/B01E3PS8S8?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
15,0,1,9780316361538,"Little, Brown",Who's poisoning diners in New Orleans' swankiest restaurants?,KILLER CHEF,JAMES PATTERSON AND JEFFREY J KEYES,https://storage.googleapis.com/du-prd/books/images/9780316361538.jpg,https://www.amazon.com/Killer-Chef-BookShots-James-Patterson-ebook/dp/B01DASC6CS?tag=NYTBSREV-20,2016-11-20,Combined Print & E-Book Fiction
1,0,1,9780385541206,Doubleday,A whistleblower alerts a Florida investigator to judicial corruption involving the Mob and Indian casinos.,THE WHISTLER,JOHN GRISHAM,https://storage.googleapis.com/du-prd/books/images/9780385541206.jpg,https://www.amazon.com/Whistler-John-Grisham-ebook/dp/B01C1LUFFK?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
3,0,1,9780399573965,Putnam,"The New York lawyer Stone Barrington’s client needs help spending the fortune he won in the lottery, as well as protection from scheming bad guys.","SEX, LIES  AND SERIOUS MONEY",STUART WOODS,https://storage.googleapis.com/du-prd/books/images/9780399573941.jpg,https://www.amazon.com/Serious-Money-Stone-Barrington-Novel/dp/0399573941?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
9,0,1,9780316251310,Orbit,The fourth book in the fantasy Lightbringer series follows “The Broken Eye.”,THE BLOOD MIRROR,BRENT WEEKS,https://storage.googleapis.com/du-prd/books/images/9780316251334.jpg,https://www.amazon.com/Blood-Mirror-Lightbringer-Brent-Weeks/dp/031625133X?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
10,0,1,9781681190761,Bloomsbury,A girl in a psychiatric facility crosses into a frigid alternate world.,STEALING SNOW,DANIELLE PAIGE,https://storage.googleapis.com/du-prd/books/images/9781681190761.jpg,https://www.amazon.com/Stealing-Snow-Danielle-Paige/dp/1681190761?tag=NYTBSREV-20,2016-11-13,Young Adult Hardcover
11,0,1,9780374712242,"Farrar, Straus & Giroux",A satirical tale of a man on trial for trying to segregate a school and introduce slavery to his home. Winner of the 2016 Man Booker Prize.,THE SELLOUT,PAUL BEATTY,https://storage.googleapis.com/du-prd/books/images/9781250083258.jpg,https://www.amazon.com/Sellout-Novel-Paul-Beatty/dp/1250083257?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
12,0,1,9781451687569,Howard Books,"Two families grapple with love, loss and loneliness at the holidays.",A BAXTER FAMILY CHRISTMAS,KAREN KINGSBURY,https://storage.googleapis.com/du-prd/books/images/9781451687569.jpg,https://www.amazon.com/Baxter-Family-Christmas-Karen-Kingsbury/dp/1451687567?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
13,0,1,9781937608538,DLZ Entertainment,The doctor who reconditioned Theo seeks to eliminate the woman whose love he can't remember.,SUBMISSION IS NOT ENOUGH,LEXI BLAKE,https://storage.googleapis.com/du-prd/books/images/9781937608538.jpg,https://www.amazon.com/Submission-Enough-Masters-Mercenaries-Book-ebook/dp/B01JAJPP6A?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
14,0,1,9781466887336,St. Martin's,"When the doctor who gave Kendra her sight disappears, she and an agent for hire head to California.",NIGHT WATCH,IRIS JOHANSEN AND ROY JOHANSEN,https://storage.googleapis.com/du-prd/books/images/9781466887336.jpg,https://www.amazon.com/Night-Watch-Novel-Kendra-Michaels-ebook/dp/B01DSWKABU?tag=NYTBSREV-20,2016-11-13,Combined Print & E-Book Fiction
1,0,1,9780698152670,Putnam,Virgil Flowers of the Minnesota Bureau of Criminal Apprehension must deal with the theft of tigers from the local zoo.,ESCAPE CLAUSE,JOHN SANDFORD,https://storage.googleapis.com/du-prd/books/images/9780399168918.jpg,https://www.amazon.com/Escape-Clause-Virgil-Flowers-Novel/dp/0399168915?tag=NYTBSREV-20,2016-11-06,Combined Print & E-Book Fiction
3,0,1,9780553499155,Knopf,A pampered teenager and a crime family scion defend their space station home.,GEMINA,AMIE KAUFMAN AND JAY KRISTOFF,https://storage.googleapis.com/du-prd/books/images/9780553499155.jpg,https://www.amazon.com/Gemina-Illuminae-Files-Amie-Kaufman/dp/0553499157?tag=NYTBSREV-20,2016-11-06,Young Adult Hardcover
3,0,1,9781455536900,Grand Central,"While the F.B.I. agent Aloysius Pendergast is believed dead, his ward is kidnapped.",THE OBSIDIAN CHAMBER,DOUGLAS PRESTON AND LINCOLN CHILD,https://storage.googleapis.com/du-prd/books/images/9781455536917.jpg,https://www.amazon.com/Obsidian-Chamber-Agent-Pendergast/dp/1455536911?tag=NYTBSREV-20,2016-11-06,Combined Print & E-Book Fiction
6,0,1,9781595145512,Razorbill,A displaced teenager meets a young man shadowed by a rash act.,WHAT LIGHT,JAY ASHER,https://storage.googleapis.com/du-prd/books/images/9781595145512.jpg,https://www.amazon.com/What-Light-Jay-Asher/dp/1595145516?tag=NYTBSREV-20,2016-11-06,Young Adult Hardcover
7,0,1,9781250100726,St. Martin's Griffin,Rivals and allies struggle to define their place in a postapocalyptic world.,MOON CHOSEN,P C CAST,https://storage.googleapis.com/du-prd/books/images/9781250100726.jpg,https://www.amazon.com/Moon-Chosen-Tales-New-World/dp/1250100720?tag=NYTBSREV-20,2016-11-06,Young Adult Hardcover
9,0,1,A00B01M9BU7A1,Lauren Blakely,A nanny finds herself falling for the father of her charge.,THE SEXY ONE,LAUREN BLAKELY,https://storage.googleapis.com/du-prd/books/images/A00B01M9BU7A1.jpg,https://www.amazon.com/Sexy-One-Lauren-Blakely-ebook/dp/B01M9BU7A1?tag=NYTBSREV-20,2016-11-06,Combined Print & E-Book Fiction
15,0,1,9780997426229,Emma Chase,A prince pursues the waitress who throws a pie in his face.,ROYALLY SCREWED,EMMA CHASE,https://storage.googleapis.com/du-prd/books/images/9780997426229.jpg,https://www.amazon.com/Royally-Screwed-Book-1-ebook/dp/B01MEEICTH?tag=NYTBSREV-20,2016-11-06,Combined Print & E-Book Fiction
1,0,1,9781484705667,Disney Lucasfilm,"After a betrayal, a Jedi apprentice turns her back on the Order to forge her own path.",STAR WARS: AHSOKA,E K JOHNSTON,https://storage.googleapis.com/du-prd/books/images/9781484705667.jpg,http://www.amazon.com/Star-Wars-Ahsoka-K-Johnston/dp/1484705661?tag=NYTBSREV-20,2016-10-30,Young Adult Hardcover
2,0,1,9781476783505,Emily Bestler/Atria,"Flynn’s character, the C.I.A. operative Mitch Rapp, uncovers a dangerous Russian plot. Flynn died in 2013.",VINCE FLYNN: ORDER TO KILL,KYLE MILLS,https://storage.googleapis.com/du-prd/books/images/9781476783505.jpg,http://www.amazon.com/Order-Kill-Novel-Mitch-Rapp-ebook/dp/B01CO34K8I?tag=NYTBSREV-20,2016-10-30,Combined Print & E-Book Fiction
3,0,1,9780345544964,Ballantine,"A medical crisis entangles a black nurse, a white supremacist father and a white lawyer.",SMALL GREAT THINGS,JODI PICOULT,https://storage.googleapis.com/du-prd/books/images/9780345544964.jpg,http://www.amazon.com/Small-Great-Things-Jodi-Picoult-ebook/dp/B01AQNYZ3I?tag=NYTBSREV-20,2016-10-30,Combined Print & E-Book Fiction
6,0,1,9781101987759,Berkley,"The vampire hunter Anita Blake, her friend Edward and her servant Damian travel to Ireland to battle an unusual vampire infestation.",CRIMSON DEATH,LAURELL K HAMILTON,https://storage.googleapis.com/du-prd/books/images/9781101987735.jpg,http://www.amazon.com/Crimson-Death-Anita-Vampire-Hunter/dp/1101987731?tag=NYTBSREV-20,2016-10-30,Combined Print & E-Book Fiction
11,0,1,9781101871362,Pantheon,"In the 17th installment of the No. 1 Ladies’ Detective Agency series, Precious Ramotswe and Grace Makutski help a Canadian woman find the nursemaid who raised her in Botswana.",PRECIOUS AND GRACE,ALEXANDER MCCALL SMITH,https://storage.googleapis.com/du-prd/books/images/9781101871362.jpg,http://www.amazon.com/Precious-Grace-Ladies-Detective-Agency-ebook/dp/B01AQO0IJM?tag=NYTBSREV-20,2016-10-30,Combined Print & E-Book Fiction
1,0,1,9781501146558,Atria/Keywords,"In a society controlling its population, a girl with kaleidoscope eyes is marked for death.",CHILDREN OF EDEN,JOEY GRACEFFA,https://storage.googleapis.com/du-prd/books/images/9781501146558.jpg,http://www.amazon.com/Children-Eden-Novel-Joey-Graceffa/dp/1501146556?tag=NYTBSREV-20,2016-10-23,Young Adult Hardcover
2,0,1,9781455520701,Grand Central,A man who became a single father when his marriage and business collapsed learns to take a chance on a new love.,TWO BY TWO,NICHOLAS SPARKS,https://storage.googleapis.com/du-prd/books/images/9781455520701.jpg,http://www.amazon.com/Two-Nicholas-Sparks-ebook/dp/B01ER6Z7RI?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
3,0,1,9780544824386,Houghton Mifflin Harcourt,An updated edition looks at how physics intersects with the everyday.,THE WAY THINGS WORK NOW,DAVID MACAULAY WITH NEIL ARDLEY,https://storage.googleapis.com/du-prd/books/images/9780544824386.jpg,http://www.amazon.com/Way-Things-Work-Now/dp/0544824385?tag=NYTBSREV-20,2016-10-23,Young Adult Hardcover
3,0,1,9781455568130,Grand Central,Private Sydney's elite team looks for a seemingly untraceable man.,MISSING,JAMES PATTERSON AND KATHRYN FOX,https://storage.googleapis.com/du-prd/books/images/9781455568147.jpg,http://www.amazon.com/Missing-Private-Novel-James-Patterson/dp/1455568147?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
4,0,1,9780735221093,Viking,"In the sixth Dublin Murder Squad novel, Detective Antoinette Conway confronts a case that is more complicated than it appears.",THE TRESPASSER,TANA FRENCH,https://storage.googleapis.com/du-prd/books/images/9780670026333.jpg,http://www.amazon.com/Trespasser-Novel-Tana-French/dp/0670026336?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
5,0,1,9780062394163,HarperCollins,"Lyra, an escapee from a secret research facility, joins forces with the entitled Gemma.",REPLICA,LAUREN OLIVER,https://storage.googleapis.com/du-prd/books/images/9780062394163.jpg,http://www.amazon.com/Replica-Lauren-Oliver/dp/0062394169?tag=NYTBSREV-20,2016-10-23,Young Adult Hardcover
6,0,1,9780385755924,Knopf,A white girl and a biracial boy learn to love each other and themselves.,HOLDING UP THE UNIVERSE,JENNIFER NIVEN,https://storage.googleapis.com/du-prd/books/images/9780385755924.jpg,http://www.amazon.com/Holding-Up-Universe-Jennifer-Niven/dp/0385755929?tag=NYTBSREV-20,2016-10-23,Young Adult Hardcover
7,0,1,9780553391749,Ballantine,"A woman starts a blog about her attempt to reach out to a grumpy neighbor at Christmastime, and finds herself falling for him.",TWELVE DAYS OF CHRISTMAS,DEBBIE MACOMBER,https://storage.googleapis.com/du-prd/books/images/9780553391749.jpg,http://www.amazon.com/Twelve-Days-Christmas-Novel-ebook/dp/B01AERZQLQ?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
9,0,1,9781481463331,Atheneum/Caitlyn Dlouhy,Two boys learn a graphic lesson in race and law enforcement.,ALL AMERICAN BOYS,JASON REYNOLDS AND BRENDAN KIELY,https://storage.googleapis.com/du-prd/books/images/9781481463331.jpg,http://www.amazon.com/All-American-Boys-Jason-Reynolds/dp/1481463330?tag=NYTBSREV-20,2016-10-23,Young Adult Hardcover
9,0,1,9780316403443,"Little, Brown","A calamitous day in the life of a cynical Seattle transplant from the author of “Where’d You Go, Bernadette.”",TODAY WILL BE DIFFERENT,MARIA SEMPLE,https://storage.googleapis.com/du-prd/books/images/9780316403443.jpg,http://www.amazon.com/Today-Will-Different-Maria-Semple-ebook/dp/B01A5VQUKM?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
11,0,1,9780316261159,"Little, Brown","In the final book of the Winter Street trilogy, a huge snowstorm bearing down on Nantucket threatens the Quinn family’s Christmas, after a year of significant events.",WINTER STORMS,ELIN HILDERBRAND,https://storage.googleapis.com/du-prd/books/images/9780316261173.jpg,http://www.amazon.com/Winter-Storms-Street-Elin-Hilderbrand/dp/0316261173?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
15,0,1,9780698164598,Putnam,A Philadelphia homicide sergeant investigates a dubious suicide.,BROKEN TRUST,WEB GRIFFIN AND WILLIAM E BUTTERWORTH,https://storage.googleapis.com/du-prd/books/images/9780399171208.jpg,http://www.amazon.com/Broken-Trust-Badge-Honor-Griffin/dp/0399171207?tag=NYTBSREV-20,2016-10-23,Combined Print & E-Book Fiction
1,0,1,9781627792134,Holt,Kaz and his cohort set their sights on rescue and revenge in Ketterdam.,CROOKED KINGDOM,LEIGH BARDUGO,https://storage.googleapis.com/du-prd/books/images/9781627797917.jpg,http://www.amazon.com/Crooked-Kingdom-Sequel-Six-Crows/dp/1627792139?tag=NYTBSREV-20,2016-10-16,Young Adult Hardcover
3,0,1,A00B01EIJC2U4,Waterhouse,"To further his relationship with Jade, Talon must close a dark chapter from his past.",POSSESSION,HELEN HARDT,https://storage.googleapis.com/du-prd/books/images/9781943893195.jpg,http://www.amazon.com/Possession-Steel-Brothers-Helen-Hardt/dp/1943893195?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
4,0,1,9780316317542,"Little, Brown","The story of a (woman) doctor who, after a life of service and suffering, decides to become a Catholic priest.",WOMAN OF GOD,JAMES PATTERSON AND MAXINE PAETRO,https://storage.googleapis.com/du-prd/books/images/9780316274029.jpg,http://www.amazon.com/Woman-God-James-Patterson-ebook/dp/B01C37XEXC?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
7,0,1,9780994054432,Elle Kennedy,Pregnancy complicates the budding relationship between a college senior and a hockey player.,THE GOAL,ELLE KENNEDY,https://storage.googleapis.com/du-prd/books/images/9780994054432.jpg,http://www.amazon.com/Goal-Off-Campus-4-Elle-Kennedy/dp/1533344345?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
8,0,1,9781481443395,Simon Pulse,The Zeroes grapple with their superpowers and the intrusions of troublesome outsiders.,SWARM,"SCOTT WESTERFELD, MARGO LANAGAN AND DEBORAH BIANCOTTI",https://storage.googleapis.com/du-prd/books/images/9781481443395.jpg,http://www.amazon.com/Swarm-Zeroes-Scott-Westerfeld/dp/1481443399?tag=NYTBSREV-20,2016-10-16,Young Adult Hardcover
9,0,1,9781459294943,HQN,A blizzard puts a widow and a grumpy sheriff in close quarters.,SNOWFALL ON HAVEN POINT,RAEANNE THAYNE,https://storage.googleapis.com/du-prd/books/images/9780373789894.jpg,http://www.amazon.com/Snowfall-Haven-Point-RaeAnne-Thayne-ebook/dp/B01EF30ZU2?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
11,0,1,9781460395929,Mira,"When her father is suspected of murder, Charlie and a new member of the Krewe of Hunters team look for answers on a paddle-wheeler cruise.",DARKEST JOURNEY,HEATHER GRAHAM,https://storage.googleapis.com/du-prd/books/images/9781460395929.jpg,http://www.amazon.com/Darkest-Journey-Hunters-Heather-Graham/dp/0778319482?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
12,0,1,9781617732294,Kensington,"When a corpse is discovered in the snow in Lake Eden, Minn., the baker Hannah Swensen helps the police. Recipes included. The 20th book in the series.",CHRISTMAS CARAMEL MURDER,JOANNE FLUKE,https://storage.googleapis.com/du-prd/books/images/9781617732287.jpg,http://www.amazon.com/Christmas-Caramel-Murder-Swensen-Mystery/dp/1617732281?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
13,0,1,9781460395950,Mira,A woman escaping the scandal surrounding her husband's suicide seeks out a former best friend.,THE LIFE SHE WANTS,RON CARR,https://storage.googleapis.com/du-prd/books/images/9781460395950.jpg,http://www.amazon.com/Life-She-Wants-Robyn-Carr/dp/0778319679?tag=NYTBSREV-20,2016-10-16,Combined Print & E-Book Fiction
1,0,1,9780316273497,"Jimmy Patterson/Little, Brown",A teenager leads a secret life in forensic medicine.,STALKING JACK THE RIPPER,KERRI MANISCALCO,https://storage.googleapis.com/du-prd/books/images/9780316273503.jpg,http://www.amazon.com/Stalking-Jack-Ripper-Kerri-Maniscalco-ebook/dp/B01BU1IURC?tag=NYTBSREV-20,2016-10-09,Young Adult Hardcover
